,Acc,Transform Type,Model,Structured,Mu
18,1.0,Heirarchical,SAGE,True,0.9473684210526315
19,0.9998750000000001,Heirarchical,SAGE,True,1.0
0,0.50675,Triadic,SAGE,False,0.0
1,0.5333749999999999,Triadic,SAGE,False,0.05263157894736842
2,0.600625,Triadic,SAGE,False,0.10526315789473684
3,0.69275,Triadic,SAGE,False,0.15789473684210525
4,0.729,Triadic,SAGE,False,0.21052631578947367
5,0.79475,Triadic,SAGE,False,0.2631578947368421
6,0.829875,Triadic,SAGE,False,0.3157894736842105
7,0.8707500000000001,Triadic,SAGE,False,0.3684210526315789
8,0.912875,Triadic,SAGE,False,0.42105263157894735
9,0.9414999999999999,Triadic,SAGE,False,0.47368421052631576
10,0.95275,Triadic,SAGE,False,0.5263157894736842
11,0.9723750000000001,Triadic,SAGE,False,0.5789473684210527
12,0.9592499999999999,Triadic,SAGE,False,0.631578947368421
13,0.9651249999999999,Triadic,SAGE,False,0.6842105263157894
14,0.9579999999999999,Triadic,SAGE,False,0.7368421052631579
15,0.985125,Triadic,SAGE,False,0.7894736842105263
16,0.985125,Triadic,SAGE,False,0.8421052631578947
17,0.998,Triadic,SAGE,False,0.894736842105263
18,0.985375,Triadic,SAGE,False,0.9473684210526315
19,0.9923749999999998,Triadic,SAGE,False,1.0
0,0.507,Triadic,SAGE,True,0.0
1,0.538,Triadic,SAGE,True,0.05263157894736842
2,0.60725,Triadic,SAGE,True,0.10526315789473684
3,0.6956249999999999,Triadic,SAGE,True,0.15789473684210525
4,0.721625,Triadic,SAGE,True,0.21052631578947367
5,0.7927500000000001,Triadic,SAGE,True,0.2631578947368421
6,0.8246249999999999,Triadic,SAGE,True,0.3157894736842105
7,0.8685,Triadic,SAGE,True,0.3684210526315789
8,0.9115,Triadic,SAGE,True,0.42105263157894735
9,0.939625,Triadic,SAGE,True,0.47368421052631576
10,0.953375,Triadic,SAGE,True,0.5263157894736842
11,0.9739999999999999,Triadic,SAGE,True,0.5789473684210527
12,0.9548749999999998,Triadic,SAGE,True,0.631578947368421
13,0.9633749999999999,Triadic,SAGE,True,0.6842105263157894
14,0.9603750000000002,Triadic,SAGE,True,0.7368421052631579
15,0.9866250000000001,Triadic,SAGE,True,0.7894736842105263
16,0.9858750000000001,Triadic,SAGE,True,0.8421052631578947
17,0.9981250000000002,Triadic,SAGE,True,0.894736842105263
18,0.983625,Triadic,SAGE,True,0.9473684210526315
19,0.992875,Triadic,SAGE,True,1.0
0,0.50675,Triadic,SAGE,False,0.0
1,0.5333749999999999,Triadic,SAGE,False,0.05263157894736842
2,0.600625,Triadic,SAGE,False,0.10526315789473684
3,0.69275,Triadic,SAGE,False,0.15789473684210525
4,0.729,Triadic,SAGE,False,0.21052631578947367
5,0.79475,Triadic,SAGE,False,0.2631578947368421
6,0.829875,Triadic,SAGE,False,0.3157894736842105
7,0.8707500000000001,Triadic,SAGE,False,0.3684210526315789
8,0.912875,Triadic,SAGE,False,0.42105263157894735
9,0.9414999999999999,Triadic,SAGE,False,0.47368421052631576
10,0.95275,Triadic,SAGE,False,0.5263157894736842
11,0.9723750000000001,Triadic,SAGE,False,0.5789473684210527
12,0.9592499999999999,Triadic,SAGE,False,0.631578947368421
13,0.9651249999999999,Triadic,SAGE,False,0.6842105263157894
14,0.9579999999999999,Triadic,SAGE,False,0.7368421052631579
15,0.985125,Triadic,SAGE,False,0.7894736842105263
16,0.985125,Triadic,SAGE,False,0.8421052631578947
17,0.998,Triadic,SAGE,False,0.894736842105263
18,0.985375,Triadic,SAGE,False,0.9473684210526315
19,0.9923749999999998,Triadic,SAGE,False,1.0
0,0.507,Triadic,SAGE,True,0.0
1,0.538,Triadic,SAGE,True,0.05263157894736842
2,0.60725,Triadic,SAGE,True,0.10526315789473684
3,0.6956249999999999,Triadic,SAGE,True,0.15789473684210525
4,0.721625,Triadic,SAGE,True,0.21052631578947367
5,0.7927500000000001,Triadic,SAGE,True,0.2631578947368421
6,0.8246249999999999,Triadic,SAGE,True,0.3157894736842105
7,0.8685,Triadic,SAGE,True,0.3684210526315789
8,0.9115,Triadic,SAGE,True,0.42105263157894735
9,0.939625,Triadic,SAGE,True,0.47368421052631576
10,0.953375,Triadic,SAGE,True,0.5263157894736842
11,0.9739999999999999,Triadic,SAGE,True,0.5789473684210527
12,0.9548749999999998,Triadic,SAGE,True,0.631578947368421
13,0.9633749999999999,Triadic,SAGE,True,0.6842105263157894
14,0.9603750000000002,Triadic,SAGE,True,0.7368421052631579
15,0.9866250000000001,Triadic,SAGE,True,0.7894736842105263
16,0.9858750000000001,Triadic,SAGE,True,0.8421052631578947
17,0.9981250000000002,Triadic,SAGE,True,0.894736842105263
18,0.983625,Triadic,SAGE,True,0.9473684210526315
19,0.992875,Triadic,SAGE,True,1.0
0,0.50675,Triadic,SAGE,False,0.0
1,0.5333749999999999,Triadic,SAGE,False,0.05263157894736842
2,0.600625,Triadic,SAGE,False,0.10526315789473684
3,0.69275,Triadic,SAGE,False,0.15789473684210525
4,0.729,Triadic,SAGE,False,0.21052631578947367
5,0.79475,Triadic,SAGE,False,0.2631578947368421
6,0.829875,Triadic,SAGE,False,0.3157894736842105
7,0.8707500000000001,Triadic,SAGE,False,0.3684210526315789
8,0.912875,Triadic,SAGE,False,0.42105263157894735
9,0.9414999999999999,Triadic,SAGE,False,0.47368421052631576
10,0.95275,Triadic,SAGE,False,0.5263157894736842
11,0.9723750000000001,Triadic,SAGE,False,0.5789473684210527
12,0.9592499999999999,Triadic,SAGE,False,0.631578947368421
13,0.9651249999999999,Triadic,SAGE,False,0.6842105263157894
14,0.9579999999999999,Triadic,SAGE,False,0.7368421052631579
15,0.985125,Triadic,SAGE,False,0.7894736842105263
16,0.985125,Triadic,SAGE,False,0.8421052631578947
17,0.998,Triadic,SAGE,False,0.894736842105263
18,0.985375,Triadic,SAGE,False,0.9473684210526315
19,0.9923749999999998,Triadic,SAGE,False,1.0
0,0.507,Triadic,SAGE,True,0.0
1,0.538,Triadic,SAGE,True,0.05263157894736842
2,0.60725,Triadic,SAGE,True,0.10526315789473684
3,0.6956249999999999,Triadic,SAGE,True,0.15789473684210525
4,0.721625,Triadic,SAGE,True,0.21052631578947367
5,0.7927500000000001,Triadic,SAGE,True,0.2631578947368421
6,0.8246249999999999,Triadic,SAGE,True,0.3157894736842105
7,0.8685,Triadic,SAGE,True,0.3684210526315789
8,0.9115,Triadic,SAGE,True,0.42105263157894735
9,0.939625,Triadic,SAGE,True,0.47368421052631576
10,0.953375,Triadic,SAGE,True,0.5263157894736842
11,0.9739999999999999,Triadic,SAGE,True,0.5789473684210527
12,0.9548749999999998,Triadic,SAGE,True,0.631578947368421
13,0.9633749999999999,Triadic,SAGE,True,0.6842105263157894
14,0.9603750000000002,Triadic,SAGE,True,0.7368421052631579
15,0.9866250000000001,Triadic,SAGE,True,0.7894736842105263
16,0.9858750000000001,Triadic,SAGE,True,0.8421052631578947
17,0.9981250000000002,Triadic,SAGE,True,0.894736842105263
18,0.983625,Triadic,SAGE,True,0.9473684210526315
19,0.992875,Triadic,SAGE,True,1.0
0,0.95225,Geometric,GPS,False,0.0
1,0.968625,Geometric,GPS,False,0.05263157894736842
2,0.9766250000000001,Geometric,GPS,False,0.10526315789473684
3,0.9861250000000001,Geometric,GPS,False,0.15789473684210525
4,0.9942499999999999,Geometric,GPS,False,0.21052631578947367
5,0.9898750000000002,Geometric,GPS,False,0.2631578947368421
6,0.9946249999999999,Geometric,GPS,False,0.3157894736842105
7,0.9956250000000001,Geometric,GPS,False,0.3684210526315789
8,0.9907499999999999,Geometric,GPS,False,0.42105263157894735
9,0.992375,Geometric,GPS,False,0.47368421052631576
10,0.9946249999999999,Geometric,GPS,False,0.5263157894736842
11,0.9960000000000001,Geometric,GPS,False,0.5789473684210527
12,0.9977500000000001,Geometric,GPS,False,0.631578947368421
13,0.9955,Geometric,GPS,False,0.6842105263157894
14,0.9963749999999999,Geometric,GPS,False,0.7368421052631579
15,0.9963750000000001,Geometric,GPS,False,0.7894736842105263
16,0.992125,Geometric,GPS,False,0.8421052631578947
17,0.9961249999999999,Geometric,GPS,False,0.894736842105263
18,0.990875,Geometric,GPS,False,0.9473684210526315
19,0.9974999999999999,Geometric,GPS,False,1.0
0,0.623,Geometric,GPS,True,0.0
1,0.6455,Geometric,GPS,True,0.05263157894736842
2,0.6823750000000001,Geometric,GPS,True,0.10526315789473684
3,0.7425,Geometric,GPS,True,0.15789473684210525
4,0.73675,Geometric,GPS,True,0.21052631578947367
5,0.8022499999999999,Geometric,GPS,True,0.2631578947368421
6,0.819125,Geometric,GPS,True,0.3157894736842105
7,0.8551249999999999,Geometric,GPS,True,0.3684210526315789
8,0.859,Geometric,GPS,True,0.42105263157894735
9,0.88325,Geometric,GPS,True,0.47368421052631576
10,0.9702500000000001,Geometric,GPS,True,0.5263157894736842
11,0.966375,Geometric,GPS,True,0.5789473684210527
12,0.9834999999999999,Geometric,GPS,True,0.631578947368421
13,0.9693750000000001,Geometric,GPS,True,0.6842105263157894
14,0.9831249999999999,Geometric,GPS,True,0.7368421052631579
15,0.977625,Geometric,GPS,True,0.7894736842105263
16,0.982,Geometric,GPS,True,0.8421052631578947
17,0.983375,Geometric,GPS,True,0.894736842105263
18,0.931875,Geometric,GPS,True,0.9473684210526315
19,0.992375,Geometric,GPS,True,1.0
0,0.95225,Geometric,GPS,False,0.0
1,0.968625,Geometric,GPS,False,0.05263157894736842
2,0.9766250000000001,Geometric,GPS,False,0.10526315789473684
3,0.9861250000000001,Geometric,GPS,False,0.15789473684210525
4,0.9942499999999999,Geometric,GPS,False,0.21052631578947367
5,0.9898750000000002,Geometric,GPS,False,0.2631578947368421
6,0.9946249999999999,Geometric,GPS,False,0.3157894736842105
7,0.9956250000000001,Geometric,GPS,False,0.3684210526315789
8,0.9907499999999999,Geometric,GPS,False,0.42105263157894735
9,0.992375,Geometric,GPS,False,0.47368421052631576
10,0.9946249999999999,Geometric,GPS,False,0.5263157894736842
11,0.9960000000000001,Geometric,GPS,False,0.5789473684210527
12,0.9977500000000001,Geometric,GPS,False,0.631578947368421
13,0.9955,Geometric,GPS,False,0.6842105263157894
14,0.9963749999999999,Geometric,GPS,False,0.7368421052631579
15,0.9963750000000001,Geometric,GPS,False,0.7894736842105263
16,0.992125,Geometric,GPS,False,0.8421052631578947
17,0.9961249999999999,Geometric,GPS,False,0.894736842105263
18,0.990875,Geometric,GPS,False,0.9473684210526315
19,0.9974999999999999,Geometric,GPS,False,1.0
0,0.623,Geometric,GPS,True,0.0
1,0.6455,Geometric,GPS,True,0.05263157894736842
2,0.6823750000000001,Geometric,GPS,True,0.10526315789473684
3,0.7425,Geometric,GPS,True,0.15789473684210525
4,0.73675,Geometric,GPS,True,0.21052631578947367
5,0.8022499999999999,Geometric,GPS,True,0.2631578947368421
6,0.819125,Geometric,GPS,True,0.3157894736842105
7,0.8551249999999999,Geometric,GPS,True,0.3684210526315789
8,0.859,Geometric,GPS,True,0.42105263157894735
9,0.88325,Geometric,GPS,True,0.47368421052631576
10,0.9702500000000001,Geometric,GPS,True,0.5263157894736842
11,0.966375,Geometric,GPS,True,0.5789473684210527
12,0.9834999999999999,Geometric,GPS,True,0.631578947368421
13,0.9693750000000001,Geometric,GPS,True,0.6842105263157894
14,0.9831249999999999,Geometric,GPS,True,0.7368421052631579
15,0.977625,Geometric,GPS,True,0.7894736842105263
16,0.982,Geometric,GPS,True,0.8421052631578947
17,0.983375,Geometric,GPS,True,0.894736842105263
18,0.931875,Geometric,GPS,True,0.9473684210526315
19,0.992375,Geometric,GPS,True,1.0
0,0.95225,Geometric,GPS,False,0.0
1,0.968625,Geometric,GPS,False,0.05263157894736842
2,0.9766250000000001,Geometric,GPS,False,0.10526315789473684
3,0.9861250000000001,Geometric,GPS,False,0.15789473684210525
4,0.9942499999999999,Geometric,GPS,False,0.21052631578947367
5,0.9898750000000002,Geometric,GPS,False,0.2631578947368421
6,0.9946249999999999,Geometric,GPS,False,0.3157894736842105
7,0.9956250000000001,Geometric,GPS,False,0.3684210526315789
8,0.9907499999999999,Geometric,GPS,False,0.42105263157894735
9,0.992375,Geometric,GPS,False,0.47368421052631576
10,0.9946249999999999,Geometric,GPS,False,0.5263157894736842
11,0.9960000000000001,Geometric,GPS,False,0.5789473684210527
12,0.9977500000000001,Geometric,GPS,False,0.631578947368421
13,0.9955,Geometric,GPS,False,0.6842105263157894
14,0.9963749999999999,Geometric,GPS,False,0.7368421052631579
15,0.9963750000000001,Geometric,GPS,False,0.7894736842105263
16,0.992125,Geometric,GPS,False,0.8421052631578947
17,0.9961249999999999,Geometric,GPS,False,0.894736842105263
18,0.990875,Geometric,GPS,False,0.9473684210526315
19,0.9974999999999999,Geometric,GPS,False,1.0
0,0.623,Geometric,GPS,True,0.0
1,0.6455,Geometric,GPS,True,0.05263157894736842
2,0.6823750000000001,Geometric,GPS,True,0.10526315789473684
3,0.7425,Geometric,GPS,True,0.15789473684210525
4,0.73675,Geometric,GPS,True,0.21052631578947367
5,0.8022499999999999,Geometric,GPS,True,0.2631578947368421
6,0.819125,Geometric,GPS,True,0.3157894736842105
7,0.8551249999999999,Geometric,GPS,True,0.3684210526315789
8,0.859,Geometric,GPS,True,0.42105263157894735
9,0.88325,Geometric,GPS,True,0.47368421052631576
10,0.9702500000000001,Geometric,GPS,True,0.5263157894736842
11,0.966375,Geometric,GPS,True,0.5789473684210527
12,0.9834999999999999,Geometric,GPS,True,0.631578947368421
13,0.9693750000000001,Geometric,GPS,True,0.6842105263157894
14,0.9831249999999999,Geometric,GPS,True,0.7368421052631579
15,0.977625,Geometric,GPS,True,0.7894736842105263
16,0.982,Geometric,GPS,True,0.8421052631578947
17,0.983375,Geometric,GPS,True,0.894736842105263
18,0.931875,Geometric,GPS,True,0.9473684210526315
19,0.992375,Geometric,GPS,True,1.0
0,0.521125,Heirarchical,GPS,False,0.0
1,0.5575,Heirarchical,GPS,False,0.05263157894736842
2,0.616375,Heirarchical,GPS,False,0.10526315789473684
3,0.68175,Heirarchical,GPS,False,0.15789473684210525
4,0.747375,Heirarchical,GPS,False,0.21052631578947367
5,0.8157500000000001,Heirarchical,GPS,False,0.2631578947368421
6,0.87475,Heirarchical,GPS,False,0.3157894736842105
7,0.9113750000000002,Heirarchical,GPS,False,0.3684210526315789
8,0.944625,Heirarchical,GPS,False,0.42105263157894735
9,0.9650000000000001,Heirarchical,GPS,False,0.47368421052631576
10,0.97775,Heirarchical,GPS,False,0.5263157894736842
11,0.9834999999999999,Heirarchical,GPS,False,0.5789473684210527
12,0.9878750000000001,Heirarchical,GPS,False,0.631578947368421
13,0.988875,Heirarchical,GPS,False,0.6842105263157894
14,0.9959999999999999,Heirarchical,GPS,False,0.7368421052631579
15,0.994,Heirarchical,GPS,False,0.7894736842105263
16,0.9938750000000001,Heirarchical,GPS,False,0.8421052631578947
17,0.9948750000000001,Heirarchical,GPS,False,0.894736842105263
18,0.997875,Heirarchical,GPS,False,0.9473684210526315
19,0.9957499999999999,Heirarchical,GPS,False,1.0
0,0.8307500000000001,Heirarchical,GPS,True,0.0
1,0.8195000000000002,Heirarchical,GPS,True,0.05263157894736842
2,0.806875,Heirarchical,GPS,True,0.10526315789473684
3,0.829875,Heirarchical,GPS,True,0.15789473684210525
4,0.8563749999999999,Heirarchical,GPS,True,0.21052631578947367
5,0.8797499999999999,Heirarchical,GPS,True,0.2631578947368421
6,0.914875,Heirarchical,GPS,True,0.3157894736842105
7,0.9259999999999999,Heirarchical,GPS,True,0.3684210526315789
8,0.9581250000000001,Heirarchical,GPS,True,0.42105263157894735
9,0.97075,Heirarchical,GPS,True,0.47368421052631576
10,0.984625,Heirarchical,GPS,True,0.5263157894736842
11,0.989625,Heirarchical,GPS,True,0.5789473684210527
12,0.9963749999999999,Heirarchical,GPS,True,0.631578947368421
13,0.9968749999999998,Heirarchical,GPS,True,0.6842105263157894
14,0.9977500000000001,Heirarchical,GPS,True,0.7368421052631579
15,0.9974999999999999,Heirarchical,GPS,True,0.7894736842105263
16,0.99925,Heirarchical,GPS,True,0.8421052631578947
17,0.99975,Heirarchical,GPS,True,0.894736842105263
18,0.99975,Heirarchical,GPS,True,0.9473684210526315
19,0.9998750000000001,Heirarchical,GPS,True,1.0
0,0.521125,Heirarchical,GPS,False,0.0
1,0.5575,Heirarchical,GPS,False,0.05263157894736842
2,0.616375,Heirarchical,GPS,False,0.10526315789473684
3,0.68175,Heirarchical,GPS,False,0.15789473684210525
4,0.747375,Heirarchical,GPS,False,0.21052631578947367
5,0.8157500000000001,Heirarchical,GPS,False,0.2631578947368421
6,0.87475,Heirarchical,GPS,False,0.3157894736842105
7,0.9113750000000002,Heirarchical,GPS,False,0.3684210526315789
8,0.944625,Heirarchical,GPS,False,0.42105263157894735
9,0.9650000000000001,Heirarchical,GPS,False,0.47368421052631576
10,0.97775,Heirarchical,GPS,False,0.5263157894736842
11,0.9834999999999999,Heirarchical,GPS,False,0.5789473684210527
12,0.9878750000000001,Heirarchical,GPS,False,0.631578947368421
13,0.988875,Heirarchical,GPS,False,0.6842105263157894
14,0.9959999999999999,Heirarchical,GPS,False,0.7368421052631579
15,0.994,Heirarchical,GPS,False,0.7894736842105263
16,0.9938750000000001,Heirarchical,GPS,False,0.8421052631578947
17,0.9948750000000001,Heirarchical,GPS,False,0.894736842105263
18,0.997875,Heirarchical,GPS,False,0.9473684210526315
19,0.9957499999999999,Heirarchical,GPS,False,1.0
0,0.8307500000000001,Heirarchical,GPS,True,0.0
1,0.8195000000000002,Heirarchical,GPS,True,0.05263157894736842
2,0.806875,Heirarchical,GPS,True,0.10526315789473684
3,0.829875,Heirarchical,GPS,True,0.15789473684210525
4,0.8563749999999999,Heirarchical,GPS,True,0.21052631578947367
5,0.8797499999999999,Heirarchical,GPS,True,0.2631578947368421
6,0.914875,Heirarchical,GPS,True,0.3157894736842105
7,0.9259999999999999,Heirarchical,GPS,True,0.3684210526315789
8,0.9581250000000001,Heirarchical,GPS,True,0.42105263157894735
9,0.97075,Heirarchical,GPS,True,0.47368421052631576
10,0.984625,Heirarchical,GPS,True,0.5263157894736842
11,0.989625,Heirarchical,GPS,True,0.5789473684210527
12,0.9963749999999999,Heirarchical,GPS,True,0.631578947368421
13,0.9968749999999998,Heirarchical,GPS,True,0.6842105263157894
14,0.9977500000000001,Heirarchical,GPS,True,0.7368421052631579
15,0.9974999999999999,Heirarchical,GPS,True,0.7894736842105263
16,0.99925,Heirarchical,GPS,True,0.8421052631578947
17,0.99975,Heirarchical,GPS,True,0.894736842105263
18,0.99975,Heirarchical,GPS,True,0.9473684210526315
19,0.9998750000000001,Heirarchical,GPS,True,1.0
0,0.521125,Heirarchical,GPS,False,0.0
1,0.5575,Heirarchical,GPS,False,0.05263157894736842
2,0.616375,Heirarchical,GPS,False,0.10526315789473684
3,0.68175,Heirarchical,GPS,False,0.15789473684210525
4,0.747375,Heirarchical,GPS,False,0.21052631578947367
5,0.8157500000000001,Heirarchical,GPS,False,0.2631578947368421
6,0.87475,Heirarchical,GPS,False,0.3157894736842105
7,0.9113750000000002,Heirarchical,GPS,False,0.3684210526315789
8,0.944625,Heirarchical,GPS,False,0.42105263157894735
9,0.9650000000000001,Heirarchical,GPS,False,0.47368421052631576
10,0.97775,Heirarchical,GPS,False,0.5263157894736842
11,0.9834999999999999,Heirarchical,GPS,False,0.5789473684210527
12,0.9878750000000001,Heirarchical,GPS,False,0.631578947368421
13,0.988875,Heirarchical,GPS,False,0.6842105263157894
14,0.9959999999999999,Heirarchical,GPS,False,0.7368421052631579
15,0.994,Heirarchical,GPS,False,0.7894736842105263
16,0.9938750000000001,Heirarchical,GPS,False,0.8421052631578947
17,0.9948750000000001,Heirarchical,GPS,False,0.894736842105263
18,0.997875,Heirarchical,GPS,False,0.9473684210526315
19,0.9957499999999999,Heirarchical,GPS,False,1.0
0,0.8307500000000001,Heirarchical,GPS,True,0.0
1,0.8195000000000002,Heirarchical,GPS,True,0.05263157894736842
2,0.806875,Heirarchical,GPS,True,0.10526315789473684
3,0.829875,Heirarchical,GPS,True,0.15789473684210525
4,0.8563749999999999,Heirarchical,GPS,True,0.21052631578947367
5,0.8797499999999999,Heirarchical,GPS,True,0.2631578947368421
6,0.914875,Heirarchical,GPS,True,0.3157894736842105
7,0.9259999999999999,Heirarchical,GPS,True,0.3684210526315789
8,0.9581250000000001,Heirarchical,GPS,True,0.42105263157894735
9,0.97075,Heirarchical,GPS,True,0.47368421052631576
10,0.984625,Heirarchical,GPS,True,0.5263157894736842
11,0.989625,Heirarchical,GPS,True,0.5789473684210527
12,0.9963749999999999,Heirarchical,GPS,True,0.631578947368421
13,0.9968749999999998,Heirarchical,GPS,True,0.6842105263157894
14,0.9977500000000001,Heirarchical,GPS,True,0.7368421052631579
15,0.9974999999999999,Heirarchical,GPS,True,0.7894736842105263
16,0.99925,Heirarchical,GPS,True,0.8421052631578947
17,0.99975,Heirarchical,GPS,True,0.894736842105263
18,0.99975,Heirarchical,GPS,True,0.9473684210526315
19,0.9998750000000001,Heirarchical,GPS,True,1.0
0,0.52475,Triadic,GPS,False,0.0
1,0.5391250000000001,Triadic,GPS,False,0.05263157894736842
2,0.5533750000000001,Triadic,GPS,False,0.10526315789473684
3,0.60825,Triadic,GPS,False,0.15789473684210525
4,0.6941249999999999,Triadic,GPS,False,0.21052631578947367
5,0.766125,Triadic,GPS,False,0.2631578947368421
6,0.818125,Triadic,GPS,False,0.3157894736842105
7,0.86875,Triadic,GPS,False,0.3684210526315789
8,0.9255000000000001,Triadic,GPS,False,0.42105263157894735
9,0.914125,Triadic,GPS,False,0.47368421052631576
10,0.945125,Triadic,GPS,False,0.5263157894736842
11,0.9524999999999999,Triadic,GPS,False,0.5789473684210527
12,0.9682499999999999,Triadic,GPS,False,0.631578947368421
13,0.9551250000000001,Triadic,GPS,False,0.6842105263157894
14,0.984375,Triadic,GPS,False,0.7368421052631579
15,0.9760000000000002,Triadic,GPS,False,0.7894736842105263
16,0.983375,Triadic,GPS,False,0.8421052631578947
17,0.9878750000000001,Triadic,GPS,False,0.894736842105263
18,0.977375,Triadic,GPS,False,0.9473684210526315
19,0.9871250000000001,Triadic,GPS,False,1.0
0,0.518875,Triadic,GPS,True,0.0
1,0.544625,Triadic,GPS,True,0.05263157894736842
2,0.560875,Triadic,GPS,True,0.10526315789473684
3,0.6094999999999999,Triadic,GPS,True,0.15789473684210525
4,0.693125,Triadic,GPS,True,0.21052631578947367
5,0.755375,Triadic,GPS,True,0.2631578947368421
6,0.8165000000000001,Triadic,GPS,True,0.3157894736842105
7,0.8664999999999999,Triadic,GPS,True,0.3684210526315789
8,0.92025,Triadic,GPS,True,0.42105263157894735
9,0.9105000000000001,Triadic,GPS,True,0.47368421052631576
10,0.9446249999999999,Triadic,GPS,True,0.5263157894736842
11,0.9486249999999998,Triadic,GPS,True,0.5789473684210527
12,0.9723749999999999,Triadic,GPS,True,0.631578947368421
13,0.951375,Triadic,GPS,True,0.6842105263157894
14,0.98475,Triadic,GPS,True,0.7368421052631579
15,0.9821249999999999,Triadic,GPS,True,0.7894736842105263
16,0.9873750000000001,Triadic,GPS,True,0.8421052631578947
17,0.985125,Triadic,GPS,True,0.894736842105263
18,0.9834999999999999,Triadic,GPS,True,0.9473684210526315
19,0.9873749999999999,Triadic,GPS,True,1.0
0,0.52475,Triadic,GPS,False,0.0
1,0.5391250000000001,Triadic,GPS,False,0.05263157894736842
2,0.5533750000000001,Triadic,GPS,False,0.10526315789473684
3,0.60825,Triadic,GPS,False,0.15789473684210525
4,0.6941249999999999,Triadic,GPS,False,0.21052631578947367
5,0.766125,Triadic,GPS,False,0.2631578947368421
6,0.818125,Triadic,GPS,False,0.3157894736842105
7,0.86875,Triadic,GPS,False,0.3684210526315789
8,0.9255000000000001,Triadic,GPS,False,0.42105263157894735
9,0.914125,Triadic,GPS,False,0.47368421052631576
10,0.945125,Triadic,GPS,False,0.5263157894736842
11,0.9524999999999999,Triadic,GPS,False,0.5789473684210527
12,0.9682499999999999,Triadic,GPS,False,0.631578947368421
13,0.9551250000000001,Triadic,GPS,False,0.6842105263157894
14,0.984375,Triadic,GPS,False,0.7368421052631579
15,0.9760000000000002,Triadic,GPS,False,0.7894736842105263
16,0.983375,Triadic,GPS,False,0.8421052631578947
17,0.9878750000000001,Triadic,GPS,False,0.894736842105263
18,0.977375,Triadic,GPS,False,0.9473684210526315
19,0.9871250000000001,Triadic,GPS,False,1.0
0,0.518875,Triadic,GPS,True,0.0
1,0.544625,Triadic,GPS,True,0.05263157894736842
2,0.560875,Triadic,GPS,True,0.10526315789473684
3,0.6094999999999999,Triadic,GPS,True,0.15789473684210525
4,0.693125,Triadic,GPS,True,0.21052631578947367
5,0.755375,Triadic,GPS,True,0.2631578947368421
6,0.8165000000000001,Triadic,GPS,True,0.3157894736842105
7,0.8664999999999999,Triadic,GPS,True,0.3684210526315789
8,0.92025,Triadic,GPS,True,0.42105263157894735
9,0.9105000000000001,Triadic,GPS,True,0.47368421052631576
10,0.9446249999999999,Triadic,GPS,True,0.5263157894736842
11,0.9486249999999998,Triadic,GPS,True,0.5789473684210527
12,0.9723749999999999,Triadic,GPS,True,0.631578947368421
13,0.951375,Triadic,GPS,True,0.6842105263157894
14,0.98475,Triadic,GPS,True,0.7368421052631579
15,0.9821249999999999,Triadic,GPS,True,0.7894736842105263
16,0.9873750000000001,Triadic,GPS,True,0.8421052631578947
17,0.985125,Triadic,GPS,True,0.894736842105263
18,0.9834999999999999,Triadic,GPS,True,0.9473684210526315
19,0.9873749999999999,Triadic,GPS,True,1.0
0,0.52475,Triadic,GPS,False,0.0
1,0.5391250000000001,Triadic,GPS,False,0.05263157894736842
2,0.5533750000000001,Triadic,GPS,False,0.10526315789473684
3,0.60825,Triadic,GPS,False,0.15789473684210525
4,0.6941249999999999,Triadic,GPS,False,0.21052631578947367
5,0.766125,Triadic,GPS,False,0.2631578947368421
6,0.818125,Triadic,GPS,False,0.3157894736842105
7,0.86875,Triadic,GPS,False,0.3684210526315789
8,0.9255000000000001,Triadic,GPS,False,0.42105263157894735
9,0.914125,Triadic,GPS,False,0.47368421052631576
10,0.945125,Triadic,GPS,False,0.5263157894736842
11,0.9524999999999999,Triadic,GPS,False,0.5789473684210527
12,0.9682499999999999,Triadic,GPS,False,0.631578947368421
13,0.9551250000000001,Triadic,GPS,False,0.6842105263157894
14,0.984375,Triadic,GPS,False,0.7368421052631579
15,0.9760000000000002,Triadic,GPS,False,0.7894736842105263
16,0.983375,Triadic,GPS,False,0.8421052631578947
17,0.9878750000000001,Triadic,GPS,False,0.894736842105263
18,0.977375,Triadic,GPS,False,0.9473684210526315
19,0.9871250000000001,Triadic,GPS,False,1.0
0,0.518875,Triadic,GPS,True,0.0
1,0.544625,Triadic,GPS,True,0.05263157894736842
2,0.560875,Triadic,GPS,True,0.10526315789473684
3,0.6094999999999999,Triadic,GPS,True,0.15789473684210525
4,0.693125,Triadic,GPS,True,0.21052631578947367
5,0.755375,Triadic,GPS,True,0.2631578947368421
6,0.8165000000000001,Triadic,GPS,True,0.3157894736842105
7,0.8664999999999999,Triadic,GPS,True,0.3684210526315789
8,0.92025,Triadic,GPS,True,0.42105263157894735
9,0.9105000000000001,Triadic,GPS,True,0.47368421052631576
10,0.9446249999999999,Triadic,GPS,True,0.5263157894736842
11,0.9486249999999998,Triadic,GPS,True,0.5789473684210527
12,0.9723749999999999,Triadic,GPS,True,0.631578947368421
13,0.951375,Triadic,GPS,True,0.6842105263157894
14,0.98475,Triadic,GPS,True,0.7368421052631579
15,0.9821249999999999,Triadic,GPS,True,0.7894736842105263
16,0.9873750000000001,Triadic,GPS,True,0.8421052631578947
17,0.985125,Triadic,GPS,True,0.894736842105263
